day,vehicles_generated_day,session,assignment,connection_minute,full_minute,disconnection_minute,connection_timestamp,full_timestamp,disconnection_timestamp,energy_kwh
10,32,24,3,701,967,974,2023-01-10 11:41:00,2023-01-10 16:07:00,2023-01-10 16:14:00,24.0
10,32,25,0,564,702,1008,2023-01-10 09:24:00,2023-01-10 11:42:00,2023-01-10 16:48:00,6.0
10,32,26,2,589,827,958,2023-01-10 09:49:00,2023-01-10 13:47:00,2023-01-10 15:58:00,5.0
10,32,27,0,449,573,951,2023-01-10 07:29:00,2023-01-10 09:33:00,2023-01-10 15:51:00,5.0
10,32,28,2,457,697,862,2023-01-10 07:37:00,2023-01-10 11:37:00,2023-01-10 14:22:00,10.0
10,32,29,2,534,781,1013,2023-01-10 08:54:00,2023-01-10 13:01:00,2023-01-10 16:53:00,12.0
10,32,30,0,516,618,898,2023-01-10 08:36:00,2023-01-10 10:18:00,2023-01-10 14:58:00,6.0
10,32,31,5,789,852,1067,2023-01-10 13:09:00,2023-01-10 14:12:00,2023-01-10 17:47:00,8.0
10,32,32,2,483,698,892,2023-01-10 08:03:00,2023-01-10 11:38:00,2023-01-10 14:52:00,12.0
11,29,1,5,806,942,1048,2023-01-11 13:26:00,2023-01-11 15:42:00,2023-01-11 17:28:00,10.0
11,29,2,5,820,915,982,2023-01-11 13:40:00,2023-01-11 15:15:00,2023-01-11 16:22:00,5.0
11,29,3,4,492,611,765,2023-01-11 08:12:00,2023-01-11 10:11:00,2023-01-11 12:45:00,8.0
11,29,4,2,524,638,1023,2023-01-11 08:44:00,2023-01-11 10:38:00,2023-01-11 17:03:00,10.0
11,29,5,2,597,781,1031,2023-01-11 09:57:00,2023-01-11 13:01:00,2023-01-11 17:11:00,13.0
11,29,6,0,542,589,1005,2023-01-11 09:02:00,2023-01-11 09:49:00,2023-01-11 16:45:00,8.0
11,29,7,3,704,932,943,2023-01-11 11:44:00,2023-01-11 15:32:00,2023-01-11 15:43:00,17.0
11,29,8,0,441,554,1033,2023-01-11 07:21:00,2023-01-11 09:14:00,2023-01-11 17:13:00,8.0
11,29,9,5,768,842,951,2023-01-11 12:48:00,2023-01-11 14:02:00,2023-01-11 15:51:00,3.0
11,29,10,1,498,847,970,2023-01-11 08:18:00,2023-01-11 14:07:00,2023-01-11 16:10:00,15.0
11,29,11,1,503,950,1049,2023-01-11 08:23:00,2023-01-11 15:50:00,2023-01-11 17:29:00,4.0
11,29,12,2,566,803,1145,2023-01-11 09:26:00,2023-01-11 13:23:00,2023-01-11 19:05:00,14.0
11,29,13,4,378,468,689,2023-01-11 06:18:00,2023-01-11 07:48:00,2023-01-11 11:29:00,5.0
11,29,14,3,549,904,908,2023-01-11 09:09:00,2023-01-11 15:04:00,2023-01-11 15:08:00,2.0
11,29,15,4,389,540,579,2023-01-11 06:29:00,2023-01-11 09:00:00,2023-01-11 09:39:00,9.0
11,29,16,1,458,828,979,2023-01-11 07:38:00,2023-01-11 13:48:00,2023-01-11 16:19:00,9.0
11,29,17,3,452,891,892,2023-01-11 07:32:00,2023-01-11 14:51:00,2023-01-11 14:52:00,20.0
11,29,18,2,605,851,1121,2023-01-11 10:05:00,2023-01-11 14:11:00,2023-01-11 18:41:00,16.0
11,29,19,5,802,844,990,2023-01-11 13:22:00,2023-01-11 14:04:00,2023-01-11 16:30:00,5.0
11,29,20,5,704,873,967,2023-01-11 11:44:00,2023-01-11 14:33:00,2023-01-11 16:07:00,8.0
11,29,21,5,746,901,1120,2023-01-11 12:26:00,2023-01-11 15:01:00,2023-01-11 18:40:00,9.0
11,29,22,1,487,799,1050,2023-01-11 08:07:00,2023-01-11 13:19:00,2023-01-11 17:30:00,10.0
11,29,23,5,820,927,991,2023-01-11 13:40:00,2023-01-11 15:27:00,2023-01-11 16:31:00,11.0
11,29,24,2,417,647,924,2023-01-11 06:57:00,2023-01-11 10:47:00,2023-01-11 15:24:00,7.0
11,29,25,0,504,616,879,2023-01-11 08:24:00,2023-01-11 10:16:00,2023-01-11 14:39:00,8.0
11,29,26,4,501,608,673,2023-01-11 08:21:00,2023-01-11 10:08:00,2023-01-11 11:13:00,4.0
11,29,27,2,518,736,1158,2023-01-11 08:38:00,2023-01-11 12:16:00,2023-01-11 19:18:00,11.0
11,29,28,5,847,933,961,2023-01-11 14:07:00,2023-01-11 15:33:00,2023-01-11 16:01:00,8.0
11,29,29,1,568,895,921,2023-01-11 09:28:00,2023-01-11 14:55:00,2023-01-11 15:21:00,21.0
12,28,1,2,508,792,928,2023-01-12 08:28:00,2023-01-12 13:12:00,2023-01-12 15:28:00,16.0
12,28,2,0,433,532,1025,2023-01-12 07:13:00,2023-01-12 08:52:00,2023-01-12 17:05:00,7.0
12,28,3,2,497,746,1018,2023-01-12 08:17:00,2023-01-12 12:26:00,2023-01-12 16:58:00,8.0
12,28,4,4,424,528,584,2023-01-12 07:04:00,2023-01-12 08:48:00,2023-01-12 09:44:00,5.0
12,28,5,0,558,692,949,2023-01-12 09:18:00,2023-01-12 11:32:00,2023-01-12 15:49:00,8.0
12,28,6,4,578,731,922,2023-01-12 09:38:00,2023-01-12 12:11:00,2023-01-12 15:22:00,5.0
12,28,7,5,881,945,1048,2023-01-12 14:41:00,2023-01-12 15:45:00,2023-01-12 17:28:00,7.0
12,28,8,1,491,905,1079,2023-01-12 08:11:00,2023-01-12 15:05:00,2023-01-12 17:59:00,16.0
12,28,9,1,497,917,962,2023-01-12 08:17:00,2023-01-12 15:17:00,2023-01-12 16:02:00,39.0
12,28,10,2,642,907,1016,2023-01-12 10:42:00,2023-01-12 15:07:00,2023-01-12 16:56:00,13.0
12,28,11,4,518,573,772,2023-01-12 08:38:00,2023-01-12 09:33:00,2023-01-12 12:52:00,7.0
12,28,12,2,409,611,1020,2023-01-12 06:49:00,2023-01-12 10:11:00,2023-01-12 17:00:00,12.0
12,28,13,1,533,910,983,2023-01-12 08:53:00,2023-01-12 15:10:00,2023-01-12 16:23:00,15.0
12,28,14,1,560,890,1027,2023-01-12 09:20:00,2023-01-12 14:50:00,2023-01-12 17:07:00,30.0
12,28,15,2,579,753,1030,2023-01-12 09:39:00,2023-01-12 12:33:00,2023-01-12 17:10:00,7.0
12,28,16,5,896,990,1033,2023-01-12 14:56:00,2023-01-12 16:30:00,2023-01-12 17:13:00,7.0
12,28,17,2,517,724,1014,2023-01-12 08:37:00,2023-01-12 12:04:00,2023-01-12 16:54:00,12.0
12,28,18,2,593,805,1105,2023-01-12 09:53:00,2023-01-12 13:25:00,2023-01-12 18:25:00,13.0
12,28,19,2,389,614,884,2023-01-12 06:29:00,2023-01-12 10:14:00,2023-01-12 14:44:00,8.0
12,28,20,2,533,805,1019,2023-01-12 08:53:00,2023-01-12 13:25:00,2023-01-12 16:59:00,17.0
12,28,21,2,388,566,955,2023-01-12 06:28:00,2023-01-12 09:26:00,2023-01-12 15:55:00,21.0
12,28,22,3,459,1103,1134,2023-01-12 07:39:00,2023-01-12 18:23:00,2023-01-12 18:54:00,13.0
12,28,23,5,759,846,984,2023-01-12 12:39:00,2023-01-12 14:06:00,2023-01-12 16:24:00,2.0
12,28,24,1,543,898,1055,2023-01-12 09:03:00,2023-01-12 14:58:00,2023-01-12 17:35:00,21.0
12,28,25,5,753,846,1116,2023-01-12 12:33:00,2023-01-12 14:06:00,2023-01-12 18:36:00,10.0
12,28,26,0,488,544,930,2023-01-12 08:08:00,2023-01-12 09:04:00,2023-01-12 15:30:00,6.0
12,28,27,2,451,676,991,2023-01-12 07:31:00,2023-01-12 11:16:00,2023-01-12 16:31:00,3.0
12,28,28,2,407,690,877,2023-01-12 06:47:00,2023-01-12 11:30:00,2023-01-12 14:37:00,7.0
13,32,1,2,551,803,909,2023-01-13 09:11:00,2023-01-13 13:23:00,2023-01-13 15:09:00,15.0
13,32,2,0,472,634,967,2023-01-13 07:52:00,2023-01-13 10:34:00,2023-01-13 16:07:00,8.0
13,32,3,2,621,917,944,2023-01-13 10:21:00,2023-01-13 15:17:00,2023-01-13 15:44:00,11.0
13,32,4,0,552,666,1028,2023-01-13 09:12:00,2023-01-13 11:06:00,2023-01-13 17:08:00,6.0
13,32,5,5,752,872,909,2023-01-13 12:32:00,2023-01-13 14:32:00,2023-01-13 15:09:00,11.0
13,32,6,1,617,1035,1163,2023-01-13 10:17:00,2023-01-13 17:15:00,2023-01-13 19:23:00,21.0
13,32,7,0,477,653,873,2023-01-13 07:57:00,2023-01-13 10:53:00,2023-01-13 14:33:00,4.0
13,32,8,4,555,643,756,2023-01-13 09:15:00,2023-01-13 10:43:00,2023-01-13 12:36:00,4.0
13,32,9,2,421,585,968,2023-01-13 07:01:00,2023-01-13 09:45:00,2023-01-13 16:08:00,18.0
13,32,10,1,563,1023,1044,2023-01-13 09:23:00,2023-01-13 17:03:00,2023-01-13 17:24:00,32.0
13,32,11,5,687,793,982,2023-01-13 11:27:00,2023-01-13 13:13:00,2023-01-13 16:22:00,9.0
13,32,12,2,505,732,794,2023-01-13 08:25:00,2023-01-13 12:12:00,2023-01-13 13:14:00,11.0
13,32,13,2,516,744,964,2023-01-13 08:36:00,2023-01-13 12:24:00,2023-01-13 16:04:00,10.0
13,32,14,4,444,497,699,2023-01-13 07:24:00,2023-01-13 08:17:00,2023-01-13 11:39:00,6.0
13,32,15,4,472,602,626,2023-01-13 07:52:00,2023-01-13 10:02:00,2023-01-13 10:26:00,12.0
13,32,16,1,507,795,1194,2023-01-13 08:27:00,2023-01-13 13:15:00,2023-01-13 19:54:00,16.0
13,32,17,0,415,480,936,2023-01-13 06:55:00,2023-01-13 08:00:00,2023-01-13 15:36:00,5.0
13,32,18,3,733,886,898,2023-01-13 12:13:00,2023-01-13 14:46:00,2023-01-13 14:58:00,2.0
13,32,19,2,531,765,952,2023-01-13 08:51:00,2023-01-13 12:45:00,2023-01-13 15:52:00,13.0
13,32,20,1,519,894,972,2023-01-13 08:39:00,2023-01-13 14:54:00,2023-01-13 16:12:00,35.0
13,32,21,2,419,699,900,2023-01-13 06:59:00,2023-01-13 11:39:00,2023-01-13 15:00:00,17.0
13,32,22,1,665,1013,1054,2023-01-13 11:05:00,2023-01-13 16:53:00,2023-01-13 17:34:00,35.0
13,32,23,2,602,792,936,2023-01-13 10:02:00,2023-01-13 13:12:00,2023-01-13 15:36:00,9.0
13,32,24,3,638,843,853,2023-01-13 10:38:00,2023-01-13 14:03:00,2023-01-13 14:13:00,27.0
13,32,25,2,502,663,966,2023-01-13 08:22:00,2023-01-13 11:03:00,2023-01-13 16:06:00,4.0
13,32,26,2,468,724,870,2023-01-13 07:48:00,2023-01-13 12:04:00,2023-01-13 14:30:00,5.0
13,32,27,4,558,654,683,2023-01-13 09:18:00,2023-01-13 10:54:00,2023-01-13 11:23:00,9.0
13,32,28,1,643,961,1109,2023-01-13 10:43:00,2023-01-13 16:01:00,2023-01-13 18:29:00,25.0
13,32,29,4,613,685,834,2023-01-13 10:13:00,2023-01-13 11:25:00,2023-01-13 13:54:00,7.0
13,32,30,4,521,610,691,2023-01-13 08:41:00,2023-01-13 10:10:00,2023-01-13 11:31:00,8.0
13,32,31,2,635,879,1016,2023-01-13 10:35:00,2023-01-13 14:39:00,2023-01-13 16:56:00,11.0
13,32,32,0,442,534,984,2023-01-13 07:22:00,2023-01-13 08:54:00,2023-01-13 16:24:00,6.0
14,7,1,1,531,916,1026,2023-01-14 08:51:00,2023-01-14 15:16:00,2023-01-14 17:06:00,27.0
14,7,2,3,664,915,933,2023-01-14 11:04:00,2023-01-14 15:15:00,2023-01-14 15:33:00,14.0
14,7,3,5,868,965,1192,2023-01-14 14:28:00,2023-01-14 16:05:00,2023-01-14 19:52:00,11.0
14,7,4,4,519,663,687,2023-01-14 08:39:00,2023-01-14 11:03:00,2023-01-14 11:27:00,5.0
14,7,5,5,773,880,1068,2023-01-14 12:53:00,2023-01-14 14:40:00,2023-01-14 17:48:00,8.0
14,7,6,3,712,1200,1226,2023-01-14 11:52:00,2023-01-14 20:00:00,2023-01-14 20:26:00,20.0
14,7,7,0,492,661,1005,2023-01-14 08:12:00,2023-01-14 11:01:00,2023-01-14 16:45:00,7.0
15,10,1,5,635,678,976,2023-01-15 10:35:00,2023-01-15 11:18:00,2023-01-15 16:16:00,7.0
15,10,2,1,403,858,1054,2023-01-15 06:43:00,2023-01-15 14:18:00,2023-01-15 17:34:00,35.0
15,10,3,2,449,680,1142,2023-01-15 07:29:00,2023-01-15 11:20:00,2023-01-15 19:02:00,14.0
15,10,4,2,541,811,911,2023-01-15 09:01:00,2023-01-15 13:31:00,2023-01-15 15:11:00,7.0
15,10,5,1,455,755,1019,2023-01-15 07:35:00,2023-01-15 12:35:00,2023-01-15 16:59:00,19.0
15,10,6,1,500,889,1026,2023-01-15 08:20:00,2023-01-15 14:49:00,2023-01-15 17:06:00,20.0
15,10,7,2,415,675,1005,2023-01-15 06:55:00,2023-01-15 11:15:00,2023-01-15 16:45:00,12.0
15,10,8,4,430,500,628,2023-01-15 07:10:00,2023-01-15 08:20:00,2023-01-15 10:28:00,7.0
15,10,9,1,448,841,964,2023-01-15 07:28:00,2023-01-15 14:01:00,2023-01-15 16:04:00,20.0
15,10,10,4,550,660,718,2023-01-15 09:10:00,2023-01-15 11:00:00,2023-01-15 11:58:00,12.0
16,29,1,2,641,892,947,2023-01-16 10:41:00,2023-01-16 14:52:00,2023-01-16 15:47:00,16.0
16,29,2,1,515,847,1046,2023-01-16 08:35:00,2023-01-16 14:07:00,2023-01-16 17:26:00,30.0
16,29,3,4,422,516,645,2023-01-16 07:02:00,2023-01-16 08:36:00,2023-01-16 10:45:00,6.0
16,29,4,3,503,917,929,2023-01-16 08:23:00,2023-01-16 15:17:00,2023-01-16 15:29:00,5.0
16,29,5,2,411,715,1013,2023-01-16 06:51:00,2023-01-16 11:55:00,2023-01-16 16:53:00,12.0
16,29,6,1,489,855,869,2023-01-16 08:09:00,2023-01-16 14:15:00,2023-01-16 14:29:00,9.0
16,29,7,0,527,698,1061,2023-01-16 08:47:00,2023-01-16 11:38:00,2023-01-16 17:41:00,4.0
16,29,8,2,330,629,971,2023-01-16 05:30:00,2023-01-16 10:29:00,2023-01-16 16:11:00,14.0
16,29,9,1,509,818,934,2023-01-16 08:29:00,2023-01-16 13:38:00,2023-01-16 15:34:00,23.0
16,29,10,2,555,742,1040,2023-01-16 09:15:00,2023-01-16 12:22:00,2023-01-16 17:20:00,8.0
16,29,11,5,885,1022,1204,2023-01-16 14:45:00,2023-01-16 17:02:00,2023-01-16 20:04:00,4.0
16,29,12,2,516,716,1071,2023-01-16 08:36:00,2023-01-16 11:56:00,2023-01-16 17:51:00,12.0
16,29,13,2,484,689,1062,2023-01-16 08:04:00,2023-01-16 11:29:00,2023-01-16 17:42:00,13.0
16,29,14,0,541,663,994,2023-01-16 09:01:00,2023-01-16 11:03:00,2023-01-16 16:34:00,7.0
16,29,15,5,892,1072,1121,2023-01-16 14:52:00,2023-01-16 17:52:00,2023-01-16 18:41:00,5.0
16,29,16,2,499,693,1048,2023-01-16 08:19:00,2023-01-16 11:33:00,2023-01-16 17:28:00,11.0
16,29,17,4,422,554,619,2023-01-16 07:02:00,2023-01-16 09:14:00,2023-01-16 10:19:00,9.0
16,29,18,2,401,642,973,2023-01-16 06:41:00,2023-01-16 10:42:00,2023-01-16 16:13:00,10.0
16,29,19,1,541,924,1060,2023-01-16 09:01:00,2023-01-16 15:24:00,2023-01-16 17:40:00,24.0
16,29,20,3,633,982,987,2023-01-16 10:33:00,2023-01-16 16:22:00,2023-01-16 16:27:00,8.0
16,29,21,5,690,821,1056,2023-01-16 11:30:00,2023-01-16 13:41:00,2023-01-16 17:36:00,7.0
16,29,22,4,541,692,814,2023-01-16 09:01:00,2023-01-16 11:32:00,2023-01-16 13:34:00,4.0
16,29,23,2,519,713,880,2023-01-16 08:39:00,2023-01-16 11:53:00,2023-01-16 14:40:00,14.0
16,29,24,1,428,937,1067,2023-01-16 07:08:00,2023-01-16 15:37:00,2023-01-16 17:47:00,34.0
16,29,25,0,508,566,948,2023-01-16 08:28:00,2023-01-16 09:26:00,2023-01-16 15:48:00,8.0
16,29,26,3,534,1072,1088,2023-01-16 08:54:00,2023-01-16 17:52:00,2023-01-16 18:08:00,0.0
16,29,27,3,620,1152,1156,2023-01-16 10:20:00,2023-01-16 19:12:00,2023-01-16 19:16:00,18.0
16,29,28,2,596,826,1133,2023-01-16 09:56:00,2023-01-16 13:46:00,2023-01-16 18:53:00,11.0
16,29,29,2,505,676,1120,2023-01-16 08:25:00,2023-01-16 11:16:00,2023-01-16 18:40:00,11.0
17,26,1,2,454,748,921,2023-01-17 07:34:00,2023-01-17 12:28:00,2023-01-17 15:21:00,16.0
17,26,2,4,503,653,803,2023-01-17 08:23:00,2023-01-17 10:53:00,2023-01-17 13:23:00,11.0
17,26,3,4,596,799,933,2023-01-17 09:56:00,2023-01-17 13:19:00,2023-01-17 15:33:00,5.0
17,26,4,2,422,699,953,2023-01-17 07:02:00,2023-01-17 11:39:00,2023-01-17 15:53:00,17.0
17,26,5,1,565,1032,1044,2023-01-17 09:25:00,2023-01-17 17:12:00,2023-01-17 17:24:00,10.0
17,26,6,4,515,607,769,2023-01-17 08:35:00,2023-01-17 10:07:00,2023-01-17 12:49:00,9.0
17,26,7,2,338,618,808,2023-01-17 05:38:00,2023-01-17 10:18:00,2023-01-17 13:28:00,13.0
17,26,8,2,505,744,1098,2023-01-17 08:25:00,2023-01-17 12:24:00,2023-01-17 18:18:00,6.0
17,26,9,1,466,809,1001,2023-01-17 07:46:00,2023-01-17 13:29:00,2023-01-17 16:41:00,30.0
17,26,10,2,359,607,980,2023-01-17 05:59:00,2023-01-17 10:07:00,2023-01-17 16:20:00,12.0
17,26,11,1,556,964,1106,2023-01-17 09:16:00,2023-01-17 16:04:00,2023-01-17 18:26:00,16.0
17,26,12,2,518,764,1121,2023-01-17 08:38:00,2023-01-17 12:44:00,2023-01-17 18:41:00,15.0
17,26,13,1,573,953,1090,2023-01-17 09:33:00,2023-01-17 15:53:00,2023-01-17 18:10:00,16.0
17,26,14,1,690,1136,1169,2023-01-17 11:30:00,2023-01-17 18:56:00,2023-01-17 19:29:00,21.0
17,26,15,5,895,898,949,2023-01-17 14:55:00,2023-01-17 14:58:00,2023-01-17 15:49:00,2.0
17,26,16,0,490,596,884,2023-01-17 08:10:00,2023-01-17 09:56:00,2023-01-17 14:44:00,6.0
17,26,17,2,629,812,1045,2023-01-17 10:29:00,2023-01-17 13:32:00,2023-01-17 17:25:00,14.0
17,26,18,0,364,456,979,2023-01-17 06:04:00,2023-01-17 07:36:00,2023-01-17 16:19:00,4.0
17,26,19,2,547,736,963,2023-01-17 09:07:00,2023-01-17 12:16:00,2023-01-17 16:03:00,16.0
17,26,20,1,449,880,995,2023-01-17 07:29:00,2023-01-17 14:40:00,2023-01-17 16:35:00,4.0
17,26,21,0,435,538,1031,2023-01-17 07:15:00,2023-01-17 08:58:00,2023-01-17 17:11:00,7.0
17,26,22,2,462,698,869,2023-01-17 07:42:00,2023-01-17 11:38:00,2023-01-17 14:29:00,16.0
17,26,23,2,536,710,1003,2023-01-17 08:56:00,2023-01-17 11:50:00,2023-01-17 16:43:00,12.0
17,26,24,1,518,825,1032,2023-01-17 08:38:00,2023-01-17 13:45:00,2023-01-17 17:12:00,29.0
17,26,25,2,499,727,1009,2023-01-17 08:19:00,2023-01-17 12:07:00,2023-01-17 16:49:00,0.0
17,26,26,1,503,830,948,2023-01-17 08:23:00,2023-01-17 13:50:00,2023-01-17 15:48:00,8.0
18,32,1,4,511,658,680,2023-01-18 08:31:00,2023-01-18 10:58:00,2023-01-18 11:20:00,10.0
18,32,2,1,645,1049,1200,2023-01-18 10:45:00,2023-01-18 17:29:00,2023-01-18 20:00:00,19.0
18,32,3,2,511,679,1147,2023-01-18 08:31:00,2023-01-18 11:19:00,2023-01-18 19:07:00,15.0
18,32,4,2,577,780,962,2023-01-18 09:37:00,2023-01-18 13:00:00,2023-01-18 16:02:00,9.0
18,32,5,4,559,649,814,2023-01-18 09:19:00,2023-01-18 10:49:00,2023-01-18 13:34:00,15.0
18,32,6,4,593,709,744,2023-01-18 09:53:00,2023-01-18 11:49:00,2023-01-18 12:24:00,6.0
18,32,7,0,498,556,980,2023-01-18 08:18:00,2023-01-18 09:16:00,2023-01-18 16:20:00,6.0
18,32,8,0,431,551,1003,2023-01-18 07:11:00,2023-01-18 09:11:00,2023-01-18 16:43:00,4.0
18,32,9,2,500,708,965,2023-01-18 08:20:00,2023-01-18 11:48:00,2023-01-18 16:05:00,12.0
18,32,10,2,626,799,1093,2023-01-18 10:26:00,2023-01-18 13:19:00,2023-01-18 18:13:00,5.0
18,32,11,2,511,710,1047,2023-01-18 08:31:00,2023-01-18 11:50:00,2023-01-18 17:27:00,11.0
18,32,12,2,355,651,1027,2023-01-18 05:55:00,2023-01-18 10:51:00,2023-01-18 17:07:00,17.0
18,32,13,1,541,994,1008,2023-01-18 09:01:00,2023-01-18 16:34:00,2023-01-18 16:48:00,21.0
18,32,14,0,456,562,947,2023-01-18 07:36:00,2023-01-18 09:22:00,2023-01-18 15:47:00,5.0
18,32,15,2,452,734,838,2023-01-18 07:32:00,2023-01-18 12:14:00,2023-01-18 13:58:00,11.0
18,32,16,2,549,691,935,2023-01-18 09:09:00,2023-01-18 11:31:00,2023-01-18 15:35:00,10.0
18,32,17,2,430,650,1005,2023-01-18 07:10:00,2023-01-18 10:50:00,2023-01-18 16:45:00,14.0
18,32,18,1,668,939,1007,2023-01-18 11:08:00,2023-01-18 15:39:00,2023-01-18 16:47:00,19.0
18,32,19,5,708,929,1017,2023-01-18 11:48:00,2023-01-18 15:29:00,2023-01-18 16:57:00,11.0
18,32,20,5,797,918,1060,2023-01-18 13:17:00,2023-01-18 15:18:00,2023-01-18 17:40:00,0.0
18,32,21,2,510,771,946,2023-01-18 08:30:00,2023-01-18 12:51:00,2023-01-18 15:46:00,11.0
18,32,22,2,493,736,995,2023-01-18 08:13:00,2023-01-18 12:16:00,2023-01-18 16:35:00,13.0
18,32,23,4,657,787,830,2023-01-18 10:57:00,2023-01-18 13:07:00,2023-01-18 13:50:00,4.0
18,32,24,4,396,548,683,2023-01-18 06:36:00,2023-01-18 09:08:00,2023-01-18 11:23:00,6.0
18,32,25,2,481,738,992,2023-01-18 08:01:00,2023-01-18 12:18:00,2023-01-18 16:32:00,9.0
18,32,26,2,457,558,1011,2023-01-18 07:37:00,2023-01-18 09:18:00,2023-01-18 16:51:00,14.0
18,32,27,4,506,579,636,2023-01-18 08:26:00,2023-01-18 09:39:00,2023-01-18 10:36:00,9.0
18,32,28,1,589,995,1080,2023-01-18 09:49:00,2023-01-18 16:35:00,2023-01-18 18:00:00,15.0
18,32,29,2,472,703,971,2023-01-18 07:52:00,2023-01-18 11:43:00,2023-01-18 16:11:00,8.0
18,32,30,1,507,968,1066,2023-01-18 08:27:00,2023-01-18 16:08:00,2023-01-18 17:46:00,32.0
18,32,31,3,541,768,779,2023-01-18 09:01:00,2023-01-18 12:48:00,2023-01-18 12:59:00,5.0
18,32,32,3,520,651,661,2023-01-18 08:40:00,2023-01-18 10:51:00,2023-01-18 11:01:00,8.0
19,30,1,2,567,787,1020,2023-01-19 09:27:00,2023-01-19 13:07:00,2023-01-19 17:00:00,14.0
19,30,2,3,686,1034,1043,2023-01-19 11:26:00,2023-01-19 17:14:00,2023-01-19 17:23:00,4.0
19,30,3,1,554,1003,1083,2023-01-19 09:14:00,2023-01-19 16:43:00,2023-01-19 18:03:00,3.0
19,30,4,4,402,548,717,2023-01-19 06:42:00,2023-01-19 09:08:00,2023-01-19 11:57:00,3.0
19,30,5,2,558,839,996,2023-01-19 09:18:00,2023-01-19 13:59:00,2023-01-19 16:36:00,5.0
19,30,6,1,500,938,1038,2023-01-19 08:20:00,2023-01-19 15:38:00,2023-01-19 17:18:00,11.0
19,30,7,3,361,988,996,2023-01-19 06:01:00,2023-01-19 16:28:00,2023-01-19 16:36:00,6.0
19,30,8,2,452,691,1060,2023-01-19 07:32:00,2023-01-19 11:31:00,2023-01-19 17:40:00,8.0
19,30,9,4,562,646,898,2023-01-19 09:22:00,2023-01-19 10:46:00,2023-01-19 14:58:00,12.0
19,30,10,3,614,842,853,2023-01-19 10:14:00,2023-01-19 14:02:00,2023-01-19 14:13:00,11.0
19,30,11,1,383,914,1025,2023-01-19 06:23:00,2023-01-19 15:14:00,2023-01-19 17:05:00,33.0
19,30,12,0,474,614,939,2023-01-19 07:54:00,2023-01-19 10:14:00,2023-01-19 15:39:00,6.0
19,30,13,0,494,641,901,2023-01-19 08:14:00,2023-01-19 10:41:00,2023-01-19 15:01:00,5.0
19,30,14,5,819,906,931,2023-01-19 13:39:00,2023-01-19 15:06:00,2023-01-19 15:31:00,5.0
19,30,15,4,506,659,749,2023-01-19 08:26:00,2023-01-19 10:59:00,2023-01-19 12:29:00,6.0
19,30,16,3,435,876,895,2023-01-19 07:15:00,2023-01-19 14:36:00,2023-01-19 14:55:00,10.0
19,30,17,3,509,808,811,2023-01-19 08:29:00,2023-01-19 13:28:00,2023-01-19 13:31:00,15.0
19,30,18,0,519,677,1064,2023-01-19 08:39:00,2023-01-19 11:17:00,2023-01-19 17:44:00,5.0
19,30,19,0,516,647,1147,2023-01-19 08:36:00,2023-01-19 10:47:00,2023-01-19 19:07:00,6.0
19,30,20,5,714,854,999,2023-01-19 11:54:00,2023-01-19 14:14:00,2023-01-19 16:39:00,1.0
19,30,21,1,507,900,1032,2023-01-19 08:27:00,2023-01-19 15:00:00,2023-01-19 17:12:00,14.0
19,30,22,4,552,684,773,2023-01-19 09:12:00,2023-01-19 11:24:00,2023-01-19 12:53:00,7.0
19,30,23,3,459,827,831,2023-01-19 07:39:00,2023-01-19 13:47:00,2023-01-19 13:51:00,19.0
19,30,24,1,681,960,1138,2023-01-19 11:21:00,2023-01-19 16:00:00,2023-01-19 18:58:00,19.0
19,30,25,4,514,724,793,2023-01-19 08:34:00,2023-01-19 12:04:00,2023-01-19 13:13:00,9.0
19,30,26,4,537,716,728,2023-01-19 08:57:00,2023-01-19 11:56:00,2023-01-19 12:08:00,10.0
19,30,27,5,760,963,1000,2023-01-19 12:40:00,2023-01-19 16:03:00,2023-01-19 16:40:00,6.0
19,30,28,1,496,934,1015,2023-01-19 08:16:00,2023-01-19 15:34:00,2023-01-19 16:55:00,14.0
19,30,29,5,770,908,933,2023-01-19 12:50:00,2023-01-19 15:08:00,2023-01-19 15:33:00,3.0
19,30,30,2,705,836,999,2023-01-19 11:45:00,2023-01-19 13:56:00,2023-01-19 16:39:00,15.0
20,26,1,3,602,850,859,2023-01-20 10:02:00,2023-01-20 14:10:00,2023-01-20 14:19:00,6.0
20,26,2,3,451,960,974,2023-01-20 07:31:00,2023-01-20 16:00:00,2023-01-20 16:14:00,14.0
20,26,3,1,616,932,1040,2023-01-20 10:16:00,2023-01-20 15:32:00,2023-01-20 17:20:00,22.0
20,26,4,4,457,561,652,2023-01-20 07:37:00,2023-01-20 09:21:00,2023-01-20 10:52:00,6.0
20,26,5,0,555,615,1046,2023-01-20 09:15:00,2023-01-20 10:15:00,2023-01-20 17:26:00,6.0
20,26,6,4,426,625,659,2023-01-20 07:06:00,2023-01-20 10:25:00,2023-01-20 10:59:00,5.0
20,26,7,0,574,675,987,2023-01-20 09:34:00,2023-01-20 11:15:00,2023-01-20 16:27:00,5.0
20,26,8,5,937,1045,1074,2023-01-20 15:37:00,2023-01-20 17:25:00,2023-01-20 17:54:00,11.0
20,26,9,1,486,977,994,2023-01-20 08:06:00,2023-01-20 16:17:00,2023-01-20 16:34:00,24.0
20,26,10,1,496,873,1088,2023-01-20 08:16:00,2023-01-20 14:33:00,2023-01-20 18:08:00,21.0
